Date,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
4/3/2009,19:00,TRUE,0.665217391,50,18,7.9,3,10,71,9,30.05,134
4/3/2009,22:00,FALSE,0.926086957,50,18,7.9,2,10,71,10,30.07,0
5/3/2009,01:00,FALSE,0.896103896,52,27,7.3,4,10,83,5,30.1,0
5/3/2009,04:00,FALSE,0.636363636,52,27,7.3,4,9,96,10,30.11,0
5/3/2009,07:00,TRUE,0.376623377,52,27,7.3,3,10,77,6,30.14,1190
5/3/2009,10:00,TRUE,0.116883117,52,27,7.3,3,10,80,3,30.18,16816
5/3/2009,13:00,TRUE,0.142857143,52,27,7.3,3,10,69,5,30.16,27173
5/3/2009,16:00,TRUE,0.402597403,52,27,7.3,3,10,62,10,30.13,15652
5/3/2009,19:00,TRUE,0.662337662,52,27,7.3,3,10,72,10,30.13,86
5/3/2009,22:00,FALSE,0.922077922,52,27,7.3,2,10,77,7,30.14,0
6/3/2009,01:00,FALSE,0.89352518,52,28,12.6,3,10,77,14,30.14,0
6/3/2009,04:00,FALSE,0.634532374,52,28,12.6,2,10,71,9,30.14,0
6/3/2009,07:00,TRUE,0.375539568,52,28,12.6,4,10,80,3,30.14,467
6/3/2009,10:00,TRUE,0.116546763,52,28,12.6,3,10,67,14,30.15,21939
6/3/2009,13:00,TRUE,0.142446043,52,28,12.6,3,10,64,17,30.13,16806
6/3/2009,16:00,TRUE,0.401438849,52,28,12.6,3,10,64,18,30.1,14635
6/3/2009,19:00,TRUE,0.660431655,52,28,12.6,2,10,77,15,30.11,335
6/3/2009,22:00,FALSE,0.91942446,52,28,12.6,1,10,80,11,30.11,0
7/3/2009,01:00,FALSE,0.889684814,52,28,6.3,1,10,86,6,30.1,0
7/3/2009,04:00,FALSE,0.631805158,52,28,6.3,1,10,93,0,30.08,0
7/3/2009,07:00,TRUE,0.373925501,52,28,6.3,1,10,93,0,30.11,1364
7/3/2009,10:00,TRUE,0.116045845,52,28,6.3,1,10,80,6,30.15,19736
7/3/2009,13:00,TRUE,0.141833811,52,28,6.3,1,10,75,3,30.12,30769
7/3/2009,16:00,TRUE,0.399713467,52,28,6.3,2,10,67,14,30.07,15836
7/3/2009,19:00,TRUE,0.657593123,52,28,6.3,1,10,77,13,30.07,228
7/3/2009,22:00,FALSE,0.915472779,52,28,6.3,0,10,80,8,30.07,0
8/3/2009,01:00,FALSE,0.971428571,52,26,13.4,3,10,83,6,30.07,0
8/3/2009,04:00,FALSE,0.714285714,52,26,13.4,4,10,83,3,30.03,0
8/3/2009,07:00,TRUE,0.457142857,52,26,13.4,4,10,77,9,30.03,331
8/3/2009,10:00,TRUE,0.2,52,26,13.4,2,10,72,5,30.03,14201
8/3/2009,13:00,TRUE,0.057142857,52,26,13.4,1,10,59,17,30.01,31911
8/3/2009,16:00,TRUE,0.314285714,52,26,13.4,1,10,64,22,29.97,16173
8/3/2009,19:00,TRUE,0.571428571,52,26,13.4,1,10,71,10,29.96,230
8/3/2009,22:00,FALSE,0.828571429,52,26,13.4,1,10,61,24,29.98,0
9/3/2009,01:00,FALSE,0.967283073,49,29,13.2,1,10,58,18,30.01,0
9/3/2009,04:00,FALSE,0.711237553,49,29,13.2,0,10,65,10,30.04,0
9/3/2009,07:00,TRUE,0.455192034,49,29,13.2,1,10,53,14,30.07,2292
9/3/2009,10:00,TRUE,0.199146515,49,29,13.2,1,10,48,11,30.12,25550
9/3/2009,13:00,TRUE,0.056899004,49,29,13.2,1,10,45,15,30.12,32890
9/3/2009,16:00,TRUE,0.312944523,49,29,13.2,1,10,50,18,30.11,17309
9/3/2009,19:00,TRUE,0.568990043,49,29,13.2,0,10,63,16,30.13,244
9/3/2009,22:00,FALSE,0.825035562,49,29,13.2,0,10,68,8,30.16,0
10/3/2009,01:00,FALSE,0.964539007,48,27,6.3,0,10,65,5,30.17,0
10/3/2009,04:00,FALSE,0.709219858,48,27,6.3,0,10,79,3,30.16,0
10/3/2009,07:00,TRUE,0.453900709,48,27,6.3,0,10,77,6,30.18,2552
10/3/2009,10:00,TRUE,0.19858156,48,27,6.3,1,10,71,3,30.2,24464
10/3/2009,13:00,TRUE,0.056737589,48,27,6.3,1,10,45,3,30.14,32187
10/3/2009,16:00,TRUE,0.312056738,48,27,6.3,1,10,53,17,30.08,16680
10/3/2009,19:00,TRUE,0.567375887,48,27,6.3,1,10,61,17,30.07,160
10/3/2009,22:00,FALSE,0.822695035,48,27,6.3,3,10,71,6,30.09,0
11/3/2009,01:00,FALSE,0.961810467,50,28,5.9,3,10,73,0,30.07,0
11/3/2009,04:00,FALSE,0.707213579,50,28,5.9,1,10,73,3,30.04,0
11/3/2009,07:00,TRUE,0.45261669,50,28,5.9,1,10,79,0,30.05,2089
11/3/2009,10:00,TRUE,0.198019802,50,28,5.9,1,10,74,5,30.07,24003
11/3/2009,13:00,TRUE,0.056577086,50,28,5.9,1,10,41,0,30.03,31376
11/3/2009,16:00,TRUE,0.311173975,50,28,5.9,2,10,57,14,30,16173
11/3/2009,19:00,TRUE,0.565770863,50,28,5.9,0,10,69,16,30.02,247
11/3/2009,22:00,FALSE,0.820367751,50,28,5.9,0,10,77,7,30.06,0
12/3/2009,01:00,FALSE,0.957686883,51,28,9.5,1,10,86,6,30.07,0
12/3/2009,04:00,FALSE,0.703808181,51,28,9.5,1,10,86,0,30.07,0
12/3/2009,07:00,TRUE,0.449929478,51,28,9.5,1,10,89,5,30.1,1452
12/3/2009,10:00,TRUE,0.196050776,51,28,9.5,1,10,77,5,30.13,22968
12/3/2009,13:00,TRUE,0.057827927,51,28,9.5,1,10,62,14,30.1,31733
12/3/2009,16:00,TRUE,0.311706629,51,28,9.5,1,10,72,20,30.1,16613
12/3/2009,19:00,TRUE,0.565585331,51,28,9.5,1,10,83,17,30.1,264
12/3/2009,22:00,FALSE,0.819464034,51,28,9.5,1,10,86,13,30.15,0
13/3/2009,01:00,FALSE,0.953651685,52,27,11.5,1,10,89,10,30.15,0
13/3/2009,04:00,FALSE,0.700842697,52,27,11.5,4,10,89,7,30.15,0
13/3/2009,07:00,TRUE,0.448033708,52,27,11.5,4,10,83,0,30.16,738
13/3/2009,10:00,TRUE,0.195224719,52,27,11.5,2,10,77,5,30.18,22241
13/3/2009,13:00,TRUE,0.05758427,52,27,11.5,1,10,72,14,30.12,31880
13/3/2009,16:00,TRUE,0.310393258,52,27,11.5,1,10,72,24,30.09,16760
13/3/2009,19:00,TRUE,0.563202247,52,27,11.5,2,10,83,14,30.07,277
13/3/2009,22:00,FALSE,0.816011236,52,27,11.5,4,10,77,13,30.1,0
14/3/2009,01:00,FALSE,0.950980392,51,27,12.9,4,10,77,15,30.08,0
14/3/2009,04:00,FALSE,0.698879552,51,27,12.9,4,10,71,11,30.06,0
14/3/2009,07:00,TRUE,0.446778711,51,27,12.9,4,10,66,9,30.05,1260
14/3/2009,10:00,TRUE,0.194677871,51,27,12.9,4,10,66,17,30.08,13083
14/3/2009,13:00,TRUE,0.057422969,51,27,12.9,4,10,64,17,30.05,16045
14/3/2009,16:00,TRUE,0.30952381,51,27,12.9,4,10,64,16,30.03,10900
14/3/2009,19:00,TRUE,0.56162465,51,27,12.9,4,10,74,13,30.04,229
14/3/2009,22:00,FALSE,0.81372549,51,27,12.9,3,10,77,10,30.05,0
15/3/2009,01:00,FALSE,0.947001395,55,18,8.2,4,10,77,8,30.05,0
15/3/2009,04:00,FALSE,0.69595537,55,18,8.2,4,6,93,5,30.04,0
15/3/2009,07:00,TRUE,0.444909344,55,18,8.2,4,4,96,7,30.08,234
15/3/2009,10:00,TRUE,0.193863319,55,18,8.2,4,10,90,6,30.12,4700
15/3/2009,13:00,TRUE,0.057182706,55,18,8.2,4,10,78,10,30.12,8957
15/3/2009,16:00,TRUE,0.308228731,55,18,8.2,4,10,75,13,30.11,4361
15/3/2009,19:00,TRUE,0.559274756,55,18,8.2,3,10,80,8,30.13,12
15/3/2009,22:00,FALSE,0.810320781,55,18,8.2,3,10,83,7,30.17,0
16/3/2009,01:00,FALSE,0.942976356,59,20,8.6,4,10,90,13,30.17,0
16/3/2009,04:00,FALSE,0.692628651,59,20,8.6,4,6,96,9,30.18,0
16/3/2009,07:00,TRUE,0.442280946,59,20,8.6,4,10,96,7,30.22,324
16/3/2009,10:00,TRUE,0.191933241,59,20,8.6,4,9,87,11,30.26,6543
16/3/2009,13:00,TRUE,0.058414465,59,20,8.6,3,10,72,10,30.26,15051
16/3/2009,16:00,TRUE,0.30876217,59,20,8.6,3,10,70,16,30.25,12293
16/3/2009,19:00,TRUE,0.559109875,59,20,8.6,3,10,87,8,30.26,30
16/3/2009,22:00,FALSE,0.80945758,59,20,8.6,4,5,93,6,30.29,0
17/3/2009,01:00,FALSE,0.939058172,58,28,9,2,10,93,6,30.28,0
17/3/2009,04:00,FALSE,0.689750693,58,28,9,4,10,96,5,30.28,0
17/3/2009,07:00,TRUE,0.440443213,58,28,9,4,10,90,0,30.3,388
17/3/2009,10:00,TRUE,0.191135734,58,28,9,3,10,75,6,30.31,15785
17/3/2009,13:00,TRUE,0.058171745,58,28,9,3,10,72,5,30.28,27142
17/3/2009,16:00,TRUE,0.307479224,58,28,9,2,10,78,15,30.24,15649
17/3/2009,19:00,TRUE,0.556786704,58,28,9,3,10,86,22,30.24,290
17/3/2009,22:00,FALSE,0.806094183,58,28,9,2,10,90,14,30.24,0
18/3/2009,01:00,FALSE,0.936464088,58,29,8,2,10,93,10,30.23,0
18/3/2009,04:00,FALSE,0.687845304,58,29,8,2,10,93,6,30.22,0
18/3/2009,07:00,TRUE,0.439226519,58,29,8,4,8,90,0,30.22,3180
18/3/2009,10:00,TRUE,0.190607735,58,29,8,3,7,83,0,30.22,23463
18/3/2009,13:00,TRUE,0.05801105,58,29,8,3,8,75,5,30.16,27536
18/3/2009,16:00,TRUE,0.306629834,58,29,8,3,10,61,17,30.1,13687
18/3/2009,19:00,TRUE,0.555248619,58,29,8,3,10,72,17,30.07,384
18/3/2009,22:00,FALSE,0.803867403,58,29,8,2,10,77,8,30.05,0
19/3/2009,01:00,FALSE,0.931224209,59,28,12.4,3,10,80,3,30.04,0
19/3/2009,04:00,FALSE,0.683631362,59,28,12.4,3,10,86,8,30.02,0
19/3/2009,07:00,TRUE,0.436038514,59,28,12.4,1,9,86,13,30.03,3324
19/3/2009,10:00,TRUE,0.188445667,59,28,12.4,2,10,78,3,30.03,24644
19/3/2009,13:00,TRUE,0.05914718,59,28,12.4,2,10,67,20,29.99,31762
19/3/2009,16:00,TRUE,0.306740028,59,28,12.4,2,10,70,24,29.97,16724
19/3/2009,19:00,TRUE,0.554332875,59,28,12.4,1,10,77,17,29.95,330
19/3/2009,22:00,FALSE,0.801925722,59,28,12.4,2,10,86,16,29.96,0
20/3/2009,01:00,FALSE,0.92866941,54,27,15.6,1,10,90,14,29.95,0
20/3/2009,04:00,FALSE,0.68175583,54,27,15.6,4,10,93,18,29.95,0
20/3/2009,07:00,TRUE,0.43484225,54,27,15.6,4,8,96,14,29.96,549
20/3/2009,10:00,TRUE,0.187928669,54,27,15.6,3,9,83,10,29.97,21293
20/3/2009,13:00,TRUE,0.058984911,54,27,15.6,1,10,75,20,29.94,32324
20/3/2009,16:00,TRUE,0.305898491,54,27,15.6,3,9,83,24,29.91,16800
20/3/2009,19:00,TRUE,0.552812071,54,27,15.6,2,10,83,14,29.9,423
20/3/2009,22:00,FALSE,0.799725652,54,27,15.6,2,10,86,11,29.91,0
21/3/2009,01:00,FALSE,0.924863388,52,22,10.9,4,10,83,14,29.93,0
21/3/2009,04:00,FALSE,0.678961749,52,22,10.9,4,10,86,16,29.92,0
21/3/2009,07:00,TRUE,0.433060109,52,22,10.9,3,10,77,7,29.95,892
21/3/2009,10:00,TRUE,0.18715847,52,22,10.9,3,10,69,10,29.97,5981
21/3/2009,13:00,TRUE,0.058743169,52,22,10.9,4,10,77,13,29.97,8283
21/3/2009,16:00,TRUE,0.304644809,52,22,10.9,4,10,78,17,29.95,6459
21/3/2009,19:00,TRUE,0.550546448,52,22,10.9,4,10,80,10,29.93,189
21/3/2009,22:00,FALSE,0.796448087,52,22,10.9,3,10,74,0,29.94,0
22/3/2009,01:00,FALSE,0.920980926,49,29,22.1,4,10,86,10,29.95,0
22/3/2009,04:00,FALSE,0.675749319,49,29,22.1,4,10,77,20,30,0
22/3/2009,07:00,TRUE,0.430517711,49,29,22.1,3,10,66,26,30.08,1569
22/3/2009,10:00,TRUE,0.185286104,49,29,22.1,2,10,59,29,30.18,20733
22/3/2009,13:00,TRUE,0.059945504,49,29,22.1,2,10,54,26,30.21,20678
22/3/2009,16:00,TRUE,0.305177112,49,29,22.1,1,10,55,26,30.22,16864
22/3/2009,19:00,TRUE,0.550408719,49,29,22.1,1,10,61,26,30.26,390
22/3/2009,22:00,FALSE,0.795640327,49,29,22.1,1,10,63,16,30.31,0
23/3/2009,01:00,FALSE,0.917232022,49,29,13.5,0,10,65,5,30.34,0
23/3/2009,04:00,FALSE,0.672998643,49,29,13.5,0,10,70,5,30.33,0
23/3/2009,07:00,TRUE,0.428765265,49,29,13.5,1,10,63,7,30.36,3732
23/3/2009,10:00,TRUE,0.184531886,49,29,13.5,0,10,43,18,30.38,27378
23/3/2009,13:00,TRUE,0.059701493,49,29,13.5,0,10,43,16,30.35,33387
23/3/2009,16:00,TRUE,0.303934871,49,29,13.5,1,10,57,28,30.3,17470
23/3/2009,19:00,TRUE,0.54816825,49,29,13.5,1,10,64,16,30.26,426
23/3/2009,22:00,FALSE,0.792401628,49,29,13.5,0,10,74,14,30.28,0
24/3/2009,01:00,FALSE,0.914749662,52,27,10.7,1,10,77,8,30.27,0
24/3/2009,04:00,FALSE,0.671177267,52,27,10.7,0,10,83,0,30.25,0
24/3/2009,07:00,TRUE,0.427604871,52,27,10.7,1,10,80,3,30.27,3507
24/3/2009,10:00,TRUE,0.184032476,52,27,10.7,0,10,67,6,30.29,25440
24/3/2009,13:00,TRUE,0.059539919,52,27,10.7,1,10,60,17,30.23,32254
24/3/2009,16:00,TRUE,0.303112314,52,27,10.7,1,10,67,21,30.19,17103
24/3/2009,19:00,TRUE,0.546684709,52,27,10.7,2,10,80,22,30.17,445
24/3/2009,22:00,FALSE,0.790257104,52,27,10.7,2,10,86,11,30.18,0
25/3/2009,01:00,FALSE,0.911051213,55,27,16.1,2,10,90,7,30.17,0
25/3/2009,04:00,FALSE,0.668463612,55,27,16.1,1,10,89,3,30.15,0
25/3/2009,07:00,TRUE,0.425876011,55,27,16.1,1,10,86,5,30.16,3621
25/3/2009,10:00,TRUE,0.18328841,55,27,16.1,2,10,67,11,30.17,24151
25/3/2009,13:00,TRUE,0.059299191,55,27,16.1,2,10,60,20,30.13,27094
25/3/2009,16:00,TRUE,0.301886792,55,27,16.1,3,10,62,24,30.1,14349
25/3/2009,19:00,TRUE,0.544474394,55,27,16.1,2,10,83,31,30.07,350
25/3/2009,22:00,FALSE,0.787061995,55,27,16.1,2,10,86,25,30.1,0
26/3/2009,01:00,FALSE,0.908479139,57,27,15.7,3,10,90,17,30.08,0
26/3/2009,04:00,FALSE,0.666218035,57,27,15.7,2,10,90,10,30.05,0
26/3/2009,07:00,TRUE,0.423956931,57,27,15.7,1,10,86,11,30.05,4074
26/3/2009,10:00,TRUE,0.181695828,57,27,15.7,1,10,72,7,30.05,26663
26/3/2009,13:00,TRUE,0.060565276,57,27,15.7,1,10,60,17,30.02,31714
26/3/2009,16:00,TRUE,0.30282638,57,27,15.7,2,10,70,24,29.98,16656
26/3/2009,19:00,TRUE,0.545087483,57,27,15.7,2,10,77,22,29.97,573
26/3/2009,22:00,FALSE,0.787348587,57,27,15.7,0,9,83,20,29.99,0
27/3/2009,01:00,FALSE,0.904825737,62,28,9.9,0,9,86,11,29.98,0
27/3/2009,04:00,FALSE,0.663538874,62,28,9.9,0,10,83,13,29.98,0
27/3/2009,07:00,TRUE,0.422252011,62,28,9.9,1,10,83,6,30.01,4440
27/3/2009,10:00,TRUE,0.180965147,62,28,9.9,1,10,65,0,30.03,25704
27/3/2009,13:00,TRUE,0.060321716,62,28,9.9,1,10,41,14,30.01,31885
27/3/2009,16:00,TRUE,0.301608579,62,28,9.9,1,10,52,18,29.98,17252
27/3/2009,19:00,TRUE,0.542895442,62,28,9.9,1,10,72,13,29.99,404
27/3/2009,22:00,FALSE,0.784182306,62,28,9.9,0,10,80,9,30,0
28/3/2009,01:00,FALSE,0.902406417,59,28,12.1,0,10,80,3,29.99,0
28/3/2009,04:00,FALSE,0.661764706,59,28,12.1,0,10,83,3,29.97,0
28/3/2009,07:00,TRUE,0.421122995,59,28,12.1,0,9,83,5,30,4023
28/3/2009,10:00,TRUE,0.180481283,59,28,12.1,0,9,78,6,30,25824
28/3/2009,13:00,TRUE,0.060160428,59,28,12.1,1,10,55,11,29.94,32377
28/3/2009,16:00,TRUE,0.300802139,59,28,12.1,3,10,67,20,29.91,17421
28/3/2009,19:00,TRUE,0.54144385,59,28,12.1,2,10,72,21,29.89,514
28/3/2009,22:00,FALSE,0.782085561,59,28,12.1,2,10,83,20,29.94,0
29/3/2009,01:00,FALSE,0.89747004,54,28,19.6,1,10,86,21,29.92,0
29/3/2009,04:00,FALSE,0.657789614,54,28,19.6,4,10,93,23,29.9,0
29/3/2009,07:00,TRUE,0.418109188,54,28,19.6,1,10,77,18,29.94,4374
29/3/2009,10:00,TRUE,0.178428762,54,28,19.6,1,10,53,9,29.97,27279
29/3/2009,13:00,TRUE,0.061251664,54,28,19.6,1,10,46,22,29.97,33390
29/3/2009,16:00,TRUE,0.300932091,54,28,19.6,0,10,51,26,29.94,18105
29/3/2009,19:00,TRUE,0.540612517,54,28,19.6,0,10,69,23,29.95,516
29/3/2009,22:00,FALSE,0.780292943,54,28,19.6,0,10,42,13,30.01,0
30/3/2009,01:00,FALSE,0.895086321,57,32,15.4,0,10,42,28,30.01,0
30/3/2009,04:00,FALSE,0.656042497,57,32,15.4,0,10,42,24,30.03,0
30/3/2009,07:00,TRUE,0.416998672,57,32,15.4,1,10,40,16,30.08,4463
30/3/2009,10:00,TRUE,0.177954847,57,32,15.4,1,10,36,13,30.11,27647
30/3/2009,13:00,TRUE,0.061088977,57,32,15.4,0,10,24,3,30.08,33045
30/3/2009,16:00,TRUE,0.300132802,57,32,15.4,1,10,51,23,30.05,17848
30/3/2009,19:00,TRUE,0.539176627,57,32,15.4,1,10,64,18,30.06,519
30/3/2009,22:00,FALSE,0.778220452,57,32,15.4,0,10,71,9,30.1,0
31/3/2009,01:00,FALSE,0.891534392,57,27,12.6,0,10,77,6,30.11,0
31/3/2009,04:00,FALSE,0.653439153,57,27,12.6,0,10,74,5,30.09,0
31/3/2009,07:00,TRUE,0.415343915,57,27,12.6,1,9,86,3,30.11,4386
31/3/2009,10:00,TRUE,0.177248677,57,27,12.6,1,9,72,3,30.12,25419
31/3/2009,13:00,TRUE,0.060846561,57,27,12.6,3,10,45,16,30.07,31423
31/3/2009,16:00,TRUE,0.298941799,57,27,12.6,2,10,52,25,30.02,17640
31/3/2009,19:00,TRUE,0.537037037,57,27,12.6,2,10,62,31,29.97,716
31/3/2009,22:00,FALSE,0.775132275,57,27,12.6,2,10,83,26,30,0
1/4/2009,01:00,FALSE,0.887862797,56,27,19.3,2,10,77,26,29.98,0
1/4/2009,04:00,FALSE,0.650395778,56,27,19.3,0,10,77,16,29.99,0
1/4/2009,07:00,TRUE,0.41292876,56,27,19.3,2,10,77,14,30.01,4488
1/4/2009,10:00,TRUE,0.175461741,56,27,19.3,1,10,54,10,30.02,26755
1/4/2009,13:00,TRUE,0.062005277,56,27,19.3,0,10,52,25,30,32471
1/4/2009,16:00,TRUE,0.299472296,56,27,19.3,0,10,60,26,29.95,17465
1/4/2009,19:00,TRUE,0.536939314,56,27,19.3,2,10,80,25,29.93,523
1/4/2009,22:00,FALSE,0.774406332,56,27,19.3,2,10,86,20,29.97,0
2/4/2009,01:00,FALSE,0.884362681,54,27,25.1,4,10,93,28,29.97,0
2/4/2009,04:00,FALSE,0.6478318,54,27,25.1,3,10,86,8,29.94,0
2/4/2009,07:00,TRUE,0.41130092,54,27,25.1,2,10,89,17,29.96,4764
2/4/2009,10:00,TRUE,0.174770039,54,27,25.1,1,10,75,24,29.98,27354
2/4/2009,13:00,TRUE,0.061760841,54,27,25.1,3,10,75,32,29.96,33463
2/4/2009,16:00,TRUE,0.298291721,54,27,25.1,2,10,64,38,29.89,18575
2/4/2009,19:00,TRUE,0.534822602,54,27,25.1,2,10,74,25,29.91,568
2/4/2009,22:00,FALSE,0.771353482,54,27,25.1,2,10,80,28,29.94,0
3/4/2009,01:00,FALSE,0.882044561,51,28,18,1,10,83,22,29.94,0
3/4/2009,04:00,FALSE,0.646133683,51,28,18,2,10,77,17,29.94,0
3/4/2009,07:00,TRUE,0.410222805,51,28,18,1,10,71,13,30,4944
3/4/2009,10:00,TRUE,0.174311927,51,28,18,0,10,55,20,30,28147
3/4/2009,13:00,TRUE,0.061598952,51,28,18,0,10,51,26,29.98,34212
3/4/2009,16:00,TRUE,0.29750983,51,28,18,1,10,51,28,29.94,18643
3/4/2009,19:00,TRUE,0.533420708,51,28,18,0,10,69,18,29.95,561
3/4/2009,22:00,FALSE,0.769331586,51,28,18,0,10,71,14,30,0
4/4/2009,01:00,FALSE,0.878590078,53,28,6,0,10,80,6,30,0
4/4/2009,04:00,FALSE,0.643603133,53,28,6,0,10,83,6,30.02,0
4/4/2009,07:00,TRUE,0.408616188,53,28,6,0,10,77,0,30.04,5397
4/4/2009,10:00,TRUE,0.173629243,53,28,6,0,10,37,3,30.07,27967
4/4/2009,13:00,TRUE,0.061357702,53,28,6,1,10,38,0,30.06,33706
4/4/2009,16:00,TRUE,0.296344648,53,28,6,2,10,32,17,30.02,18351
4/4/2009,19:00,TRUE,0.531331593,53,28,6,1,10,50,16,30.02,604
4/4/2009,22:00,FALSE,0.766318538,53,28,6,0,10,50,0,30.05,0
5/4/2009,01:00,FALSE,0.875,59,23,3.5,0,10,46,0,30.06,0
5/4/2009,04:00,FALSE,0.640625,59,23,3.5,0,10,61,0,30.07,0
5/4/2009,07:00,TRUE,0.40625,59,23,3.5,1,10,71,0,30.09,5001
5/4/2009,10:00,TRUE,0.171875,59,23,3.5,0,10,58,5,30.1,26917
5/4/2009,13:00,TRUE,0.0625,59,23,3.5,0,10,37,5,30.06,32087
5/4/2009,16:00,TRUE,0.296875,59,23,3.5,0,10,17,9,30.02,17213
5/4/2009,19:00,TRUE,0.53125,59,23,3.5,0,10,17,6,30.02,570
5/4/2009,22:00,FALSE,0.765625,59,23,3.5,0,10,39,0,30.04,0
6/4/2009,01:00,FALSE,0.871595331,62,29,6.4,0,10,49,0,30.04,0
6/4/2009,04:00,FALSE,0.638132296,62,29,6.4,0,10,50,6,30.02,0
6/4/2009,07:00,TRUE,0.404669261,62,29,6.4,0,10,59,3,30.03,5180
6/4/2009,10:00,TRUE,0.171206226,62,29,6.4,1,10,33,7,30.01,26895
6/4/2009,13:00,TRUE,0.062256809,62,29,6.4,3,10,31,3,29.97,29516
6/4/2009,16:00,TRUE,0.295719844,62,29,6.4,3,10,36,13,29.94,13463
6/4/2009,19:00,TRUE,0.529182879,62,29,6.4,2,10,50,9,29.92,1163
6/4/2009,22:00,FALSE,0.762645914,62,29,6.4,1,10,64,10,29.93,0
7/4/2009,01:00,FALSE,0.870466321,56,18,9.9,3,10,77,3,29.92,0
7/4/2009,04:00,FALSE,0.637305699,56,18,9.9,3,10,64,10,29.88,0
7/4/2009,07:00,TRUE,0.404145078,56,18,9.9,3,10,77,6,29.9,680
7/4/2009,10:00,TRUE,0.170984456,56,18,9.9,4,9,86,10,29.94,3238
7/4/2009,13:00,TRUE,0.062176166,56,18,9.9,4,10,93,3,29.92,11377
7/4/2009,16:00,TRUE,0.295336788,56,18,9.9,3,10,60,20,29.92,11529
7/4/2009,19:00,TRUE,0.528497409,56,18,9.9,3,10,93,13,29.92,48
7/4/2009,22:00,FALSE,0.761658031,56,18,9.9,4,10,80,9,29.95,0
8/4/2009,01:00,FALSE,0.865806452,56,21,9.6,4,10,86,10,29.98,0
8/4/2009,04:00,FALSE,0.633548387,56,21,9.6,3,10,86,10,29.98,0
8/4/2009,07:00,TRUE,0.401290323,56,21,9.6,3,10,83,3,30.02,436
8/4/2009,10:00,TRUE,0.169032258,56,21,9.6,3,10,72,11,30.08,8803
8/4/2009,13:00,TRUE,0.063225806,56,21,9.6,4,10,67,15,30.09,6347
8/4/2009,16:00,TRUE,0.295483871,56,21,9.6,3,10,65,16,30.06,1494
8/4/2009,19:00,TRUE,0.527741935,56,21,9.6,2,10,75,15,30.05,644
8/4/2009,22:00,FALSE,0.76,56,21,9.6,2,10,75,7,30.07,0
9/4/2009,01:00,FALSE,0.863577864,53,20,8.8,4,10,77,8,30.05,0
9/4/2009,04:00,FALSE,0.631917632,53,20,8.8,4,10,77,5,30.03,0
9/4/2009,07:00,TRUE,0.4002574,53,20,8.8,4,10,74,8,30.02,30
9/4/2009,10:00,TRUE,0.168597169,53,20,8.8,4,10,77,7,30.01,7047
9/4/2009,13:00,TRUE,0.063063063,53,20,8.8,4,10,64,17,29.97,7156
9/4/2009,16:00,TRUE,0.294723295,53,20,8.8,4,10,77,11,29.92,2704
9/4/2009,19:00,TRUE,0.526383526,53,20,8.8,4,10,77,9,29.89,229
9/4/2009,22:00,FALSE,0.758043758,53,20,8.8,4,10,80,8,29.88,0
10/4/2009,01:00,FALSE,0.86025641,54,27,15.8,4,10,83,6,29.86,0
10/4/2009,04:00,FALSE,0.629487179,54,27,15.8,4,10,86,8,29.83,0
10/4/2009,07:00,TRUE,0.398717949,54,27,15.8,4,10,83,13,29.85,1920
10/4/2009,10:00,TRUE,0.167948718,54,27,15.8,3,10,67,10,29.89,14825
10/4/2009,13:00,TRUE,0.062820513,54,27,15.8,1,10,58,8,29.88,27081
10/4/2009,16:00,TRUE,0.293589744,54,27,15.8,2,10,64,29,29.88,15012
10/4/2009,19:00,TRUE,0.524358974,54,27,15.8,2,10,71,25,29.89,690
10/4/2009,22:00,FALSE,0.755128205,54,27,15.8,2,10,80,16,29.93,0
11/4/2009,01:00,FALSE,0.858056266,54,27,18,1,10,83,16,29.95,0
11/4/2009,04:00,FALSE,0.627877238,54,27,18,1,10,80,14,29.97,0
11/4/2009,07:00,TRUE,0.39769821,54,27,18,2,10,74,8,30.04,6243
11/4/2009,10:00,TRUE,0.167519182,54,27,18,2,10,64,18,30.12,28693
11/4/2009,13:00,TRUE,0.062659847,54,27,18,2,10,56,17,30.14,33510
11/4/2009,16:00,TRUE,0.292838875,54,27,18,3,10,67,23,30.15,18950
11/4/2009,19:00,TRUE,0.523017903,54,27,18,3,10,83,16,30.16,738
11/4/2009,22:00,FALSE,0.753196931,54,27,18,4,10,90,22,30.21,0
12/4/2009,01:00,FALSE,0.853503185,56,27,17.5,4,10,96,17,30.24,0
12/4/2009,04:00,FALSE,0.624203822,56,27,17.5,4,10,90,20,30.23,0
12/4/2009,07:00,TRUE,0.394904459,56,27,17.5,2,10,86,9,30.26,5715
12/4/2009,10:00,TRUE,0.165605096,56,27,17.5,1,10,65,9,30.27,28438
12/4/2009,13:00,TRUE,0.063694268,56,27,17.5,2,10,65,18,30.26,33567
12/4/2009,16:00,TRUE,0.292993631,56,27,17.5,2,10,70,22,30.22,18995
12/4/2009,19:00,TRUE,0.522292994,56,27,17.5,2,10,80,25,30.2,668
12/4/2009,22:00,FALSE,0.751592357,56,27,17.5,2,10,83,17,30.21,0
